holiday,temp,rain_1h,snow_1h,Year,Month,Day,Hour,weather_main,weather_description,traffic_volume
7,291.16,0.0,0.0,2013,5,21,0,5,17,659
7,291.1,0.0,0.0,2013,5,21,1,6,13,387
7,291.1,0.0,0.0,2013,5,21,1,5,17,387
7,290.87,0.0,0.0,2013,5,21,2,5,17,258
7,290.62,0.0,0.0,2013,5,21,3,6,13,347
7,290.62,0.0,0.0,2013,5,21,3,5,17,347
7,290.06,0.0,0.0,2013,5,21,4,6,13,785
7,290.06,0.0,0.0,2013,5,21,4,5,17,785
7,289.78,0.0,0.0,2013,5,21,5,6,13,2683
7,289.68,0.0,0.0,2013,5,21,6,6,18,6036
7,289.68,0.0,0.0,2013,5,21,6,6,13,6036
7,289.68,0.0,0.0,2013,5,21,6,2,11,6036
7,289.78,0.0,0.0,2013,5,21,7,6,18,6588
7,289.78,0.0,0.0,2013,5,21,7,2,8,6588
7,289.78,0.0,0.0,2013,5,21,7,6,9,6588
7,289.89,0.0,0.0,2013,5,21,8,6,13,6186
7,289.89,0.0,0.0,2013,5,21,8,5,17,6186
7,289.89,0.0,0.0,2013,5,21,8,2,8,6186
7,290.57,0.0,0.0,2013,5,21,9,2,11,5094
7,290.57,0.0,0.0,2013,5,21,9,6,18,5094
7,291.94,0.0,0.0,2013,5,21,10,1,24,4393
7,293.5,0.0,0.0,2013,5,21,11,1,24,4669
7,293.98,0.0,0.0,2013,5,21,12,1,2,4850
7,293.71,0.0,0.0,2013,5,21,13,6,13,4898
7,292.82,0.0,0.0,2013,5,21,14,6,13,5394
7,292.71,0.0,0.0,2013,5,21,15,1,19,5870
7,293.18,0.0,0.0,2013,5,21,16,1,2,6768
7,293.61,0.0,0.0,2013,5,21,17,1,2,6099
7,294.29,0.0,0.0,2013,5,21,18,1,19,4348
7,294.03,0.0,0.0,2013,5,21,19,1,2,3175
7,293.38,0.0,0.0,2013,5,21,20,1,19,2649
7,292.57,0.0,0.0,2013,5,21,21,6,13,2682
7,292.57,0.0,0.0,2013,5,21,21,6,18,2682
7,291.71,0.0,0.0,2013,5,21,22,6,18,1640
7,290.39,0.0,0.0,2013,5,21,23,10,35,1016
7,290.39,0.0,0.0,2013,5,21,23,5,17,1016
7,290.39,0.0,0.0,2013,5,21,23,10,21,1016
7,290.39,0.0,0.0,2013,5,21,23,6,13,1016
7,290.39,0.0,0.0,2013,5,21,23,6,18,1016
7,289.11,0.0,0.0,2013,5,22,0,6,18,566
7,289.11,0.0,0.0,2013,5,22,0,5,17,566
7,288.42,0.0,0.0,2013,5,22,1,1,2,335
7,288.03,0.0,0.0,2013,5,22,2,1,19,228
7,287.69,0.0,0.0,2013,5,22,3,5,17,349
7,287.18,0.0,0.0,2013,5,22,4,5,17,756
7,286.93,0.0,0.0,2013,5,22,5,5,17,2687
7,287.1,0.0,0.0,2013,5,22,6,5,17,5995
7,287.09,0.0,0.0,2013,5,22,7,5,17,6880
7,287.24,0.0,0.0,2013,5,22,8,5,17,6261
7,287.28,0.0,0.0,2013,5,22,9,1,19,5028
7,287.67,0.0,0.0,2013,5,22,10,1,19,4352
7,287.64,0.0,0.0,2013,5,22,11,1,19,4802
7,287.91,0.0,0.0,2013,5,22,12,6,13,4997
7,287.19,0.0,0.0,2013,5,22,13,6,13,4967
7,287.19,0.0,0.0,2013,5,22,13,5,17,4967
7,287.07,0.0,0.0,2013,5,22,14,5,17,5344
7,287.07,0.0,0.0,2013,5,22,14,2,3,5344
7,286.64,0.0,0.0,2013,5,22,15,6,13,5781
7,286.64,0.0,0.0,2013,5,22,15,5,17,5781
7,286.64,0.0,0.0,2013,5,22,15,2,3,5781
7,286.64,0.0,0.0,2013,5,22,15,2,11,5781
7,286.93,0.0,0.0,2013,5,22,16,5,17,6702
7,286.93,0.0,0.0,2013,5,22,16,6,13,6702
7,286.93,0.0,0.0,2013,5,22,16,6,18,6702
7,287.12,0.0,0.0,2013,5,22,17,2,11,6244
7,287.12,0.0,0.0,2013,5,22,17,6,13,6244
7,286.4,0.0,0.0,2013,5,22,18,2,3,4442
7,286.4,0.0,0.0,2013,5,22,18,6,13,4442
7,286.4,0.0,0.0,2013,5,22,18,6,18,4442
7,285.35,0.0,0.0,2013,5,22,19,6,13,3064
7,285.35,0.0,0.0,2013,5,22,19,5,17,3064
7,284.68,0.0,0.0,2013,5,22,20,6,13,2433
7,284.68,0.0,0.0,2013,5,22,20,5,17,2433
7,284.68,0.0,0.0,2013,5,22,20,6,18,2433
7,284.68,0.0,0.0,2013,5,22,20,2,3,2433
7,283.88,0.0,0.0,2013,5,22,21,6,13,2381
7,283.88,0.0,0.0,2013,5,22,21,5,17,2381
7,283.88,0.0,0.0,2013,5,22,21,2,3,2381
7,283.88,0.0,0.0,2013,5,22,21,6,18,2381
7,283.31,0.0,0.0,2013,5,22,22,6,13,1412
7,283.31,0.0,0.0,2013,5,22,22,5,17,1412
7,283.31,0.0,0.0,2013,5,22,22,2,3,1412
7,283.31,0.0,0.0,2013,5,22,22,2,11,1412
7,282.9,0.0,0.0,2013,5,22,23,5,17,1125
7,282.9,0.0,0.0,2013,5,22,23,2,11,1125
7,282.9,0.0,0.0,2013,5,22,23,6,18,1125
7,282.45,0.0,0.0,2013,5,23,0,5,17,592
7,281.91,0.0,0.0,2013,5,23,1,5,17,381
7,281.8,0.0,0.0,2013,5,23,2,5,17,280
7,281.8,0.0,0.0,2013,5,23,2,2,3,280
7,281.22,0.0,0.0,2013,5,23,3,2,3,334
7,281.22,0.0,0.0,2013,5,23,3,2,8,334
7,281.04,0.0,0.0,2013,5,23,4,6,18,834
7,281.04,0.0,0.0,2013,5,23,4,2,3,834
7,280.7,0.0,0.0,2013,5,23,5,2,8,2841
7,280.71,0.0,0.0,2013,5,23,6,1,19,5919
7,280.66,0.0,0.0,2013,5,23,7,5,17,6717
7,280.66,0.0,0.0,2013,5,23,7,6,13,6717
7,280.96,0.0,0.0,2013,5,23,8,5,17,6092
7,280.96,0.0,0.0,2013,5,23,8,6,13,6092
7,281.35,0.0,0.0,2013,5,23,9,5,17,5273
7,281.93,0.0,0.0,2013,5,23,10,5,17,4525
7,282.25,0.0,0.0,2013,5,23,11,1,19,4830
7,282.76,0.0,0.0,2013,5,23,12,6,13,5227
7,282.76,0.0,0.0,2013,5,23,12,6,18,5227
7,283.5,0.0,0.0,2013,5,23,13,2,11,5248
7,283.5,0.0,0.0,2013,5,23,13,6,13,5248
7,283.99,0.0,0.0,2013,5,23,14,6,13,5459
7,283.99,0.0,0.0,2013,5,23,14,2,11,5459
7,284.25,0.0,0.0,2013,5,23,15,6,13,6052
7,284.25,0.0,0.0,2013,5,23,15,2,11,6052
7,284.23,0.0,0.0,2013,5,23,16,6,13,6305
7,284.23,0.0,0.0,2013,5,23,16,5,17,6305
7,284.23,0.0,0.0,2013,5,23,16,2,11,6305
7,284.22,0.0,0.0,2013,5,23,17,2,11,6167
7,284.22,0.0,0.0,2013,5,23,17,6,13,6167
7,284.08,0.0,0.0,2013,5,23,18,2,11,4200
7,284.08,0.0,0.0,2013,5,23,18,6,13,4200
7,283.92,0.0,0.0,2013,5,23,19,2,11,2542
7,283.92,0.0,0.0,2013,5,23,19,6,13,2542
7,283.43,0.0,0.0,2013,5,23,20,6,18,2531
7,283.43,0.0,0.0,2013,5,23,20,2,11,2531
7,283.29,0.0,0.0,2013,5,23,21,6,13,2660
7,283.43,0.0,0.0,2013,5,23,22,6,13,1670
7,283.75,0.0,0.0,2013,5,23,23,1,19,1227
7,283.82,0.0,0.0,2013,5,24,0,1,19,705
7,283.01,0.0,0.0,2013,5,24,1,0,27,414
7,282.26,0.0,0.0,2013,5,24,2,0,27,325
7,281.64,0.0,0.0,2013,5,24,3,0,27,389
7,281.07,0.0,0.0,2013,5,24,4,0,27,744
7,280.4,0.0,0.0,2013,5,24,5,0,27,2570
7,279.95,0.0,0.0,2013,5,24,6,0,27,5234
7,279.89,0.0,0.0,2013,5,24,7,0,27,6372
7,280.5,0.0,0.0,2013,5,24,8,0,27,5568
7,281.42,0.0,0.0,2013,5,24,9,0,27,4971
7,282.64,0.0,0.0,2013,5,24,10,0,27,4658
7,284.41,0.0,0.0,2013,5,24,11,0,27,5090
7,285.49,0.0,0.0,2013,5,24,12,0,27,5368
7,287.19,0.0,0.0,2013,5,24,13,0,27,5282
7,288.33,0.0,0.0,2013,5,24,14,0,27,5550
7,289.17,0.0,0.0,2013,5,24,15,0,27,5760
7,289.9,0.0,0.0,2013,5,24,16,0,27,5559
7,290.41,0.0,0.0,2013,5,24,17,0,27,4896
7,290.68,0.0,0.0,2013,5,24,18,0,27,4127
7,290.35,0.0,0.0,2013,5,24,19,0,27,3322
7,289.37,0.0,0.0,2013,5,24,20,0,27,2833
7,287.47,0.0,0.0,2013,5,24,21,0,27,2738
7,285.62,0.0,0.0,2013,5,24,22,0,27,2358
7,284.06,0.0,0.0,2013,5,24,23,0,27,1673
7,282.84,0.0,0.0,2013,5,25,0,0,27,1030
7,281.79,0.0,0.0,2013,5,25,1,0,27,706
7,280.93,0.0,0.0,2013,5,25,2,0,27,516
7,279.9,0.0,0.0,2013,5,25,3,0,27,323
7,278.64,0.0,0.0,2013,5,25,4,0,27,366
7,277.65,0.0,0.0,2013,5,25,5,0,27,663
7,277.09,0.0,0.0,2013,5,25,6,0,27,1231
7,278.24,0.0,0.0,2013,5,25,7,0,27,1748
7,281.32,0.0,0.0,2013,5,25,8,0,27,2409
7,284.01,0.0,0.0,2013,5,25,9,0,27,3153
7,285.89,0.0,0.0,2013,5,25,10,0,27,3534
7,288.05,0.0,0.0,2013,5,25,11,0,27,3784
7,289.3,0.0,0.0,2013,5,25,12,0,27,4358
7,290.56,0.0,0.0,2013,5,25,13,0,27,4537
7,291.46,0.0,0.0,2013,5,25,14,0,27,4023
7,292.21,0.0,0.0,2013,5,25,15,0,27,4047
7,292.58,0.0,0.0,2013,5,25,16,1,2,3980
7,292.34,0.0,0.0,2013,5,25,17,1,19,3621
7,291.87,0.0,0.0,2013,5,25,18,1,24,3415
7,291.3,0.0,0.0,2013,5,25,19,1,2,3019
7,289.83,0.0,0.0,2013,5,25,20,6,18,2458
7,288.7,0.0,0.0,2013,5,25,21,6,18,2631
7,287.38,0.0,0.0,2013,5,25,22,6,13,2491
7,287.38,0.0,0.0,2013,5,25,22,10,22,2491
7,287.38,0.0,0.0,2013,5,25,22,10,23,2491
7,286.36,0.0,0.0,2013,5,25,23,6,13,1875
7,286.36,0.0,0.0,2013,5,25,23,6,18,1875
7,285.72,0.0,0.0,2013,5,26,0,6,18,1208
7,285.72,0.0,0.0,2013,5,26,0,6,13,1208
7,285.22,0.0,0.0,2013,5,26,1,6,13,768
7,285.22,0.0,0.0,2013,5,26,1,2,11,768
7,284.93,0.0,0.0,2013,5,26,2,1,19,566
7,284.69,0.0,0.0,2013,5,26,3,6,13,364
7,284.64,0.0,0.0,2013,5,26,4,1,19,255
7,284.62,0.0,0.0,2013,5,26,5,1,19,474
7,284.66,0.0,0.0,2013,5,26,6,1,19,795
7,284.98,0.0,0.0,2013,5,26,7,1,19,1015
7,285.47,0.0,0.0,2013,5,26,8,1,19,1549
7,286.06,0.0,0.0,2013,5,26,9,1,19,2206
7,286.91,0.0,0.0,2013,5,26,10,1,19,2963
7,288.2,0.0,0.0,2013,5,26,11,1,19,3192
7,289.0,0.0,0.0,2013,5,26,12,1,19,3414
7,289.15,0.0,0.0,2013,5,26,13,1,2,3564
7,288.99,0.0,0.0,2013,5,26,14,1,19,3637
7,289.06,0.0,0.0,2013,5,26,15,1,19,3588
7,288.64,0.0,0.0,2013,5,26,16,1,19,3464
7,288.57,0.0,0.0,2013,5,26,17,1,19,3180
7,288.6,0.0,0.0,2013,5,26,18,1,19,2912
7,287.93,0.0,0.0,2013,5,26,19,1,19,2587
7,287.31,0.0,0.0,2013,5,26,20,1,19,2310
7,286.95,0.0,0.0,2013,5,26,21,1,19,2242
7,286.77,0.0,0.0,2013,5,26,22,1,19,1895
7,286.55,0.0,0.0,2013,5,26,23,1,19,1452
5,286.37,0.0,0.0,2013,5,27,0,1,19,863
7,285.99,0.0,0.0,2013,5,27,1,1,19,514
7,285.66,0.0,0.0,2013,5,27,2,1,19,427
7,285.26,0.0,0.0,2013,5,27,3,1,19,268
7,284.77,0.0,0.0,2013,5,27,4,1,2,264
7,284.39,0.0,0.0,2013,5,27,5,1,2,492
7,284.37,0.0,0.0,2013,5,27,6,1,19,857
7,284.42,0.0,0.0,2013,5,27,7,1,24,943
7,284.84,0.0,0.0,2013,5,27,8,1,19,1111
7,285.17,0.0,0.0,2013,5,27,9,1,19,1649
7,286.04,0.0,0.0,2013,5,27,10,1,19,2238
7,286.79,0.0,0.0,2013,5,27,11,1,19,2745
7,286.94,0.0,0.0,2013,5,27,12,1,19,3265
7,286.81,0.0,0.0,2013,5,27,13,1,19,3436
7,286.62,0.0,0.0,2013,5,27,14,1,19,3712
7,286.45,0.0,0.0,2013,5,27,15,1,19,3812
7,286.69,0.0,0.0,2013,5,27,16,1,19,3648
7,287.08,0.0,0.0,2013,5,27,17,1,19,3473
7,287.38,0.0,0.0,2013,5,27,18,1,19,3371
7,287.76,0.0,0.0,2013,5,27,19,1,19,2880
7,287.64,0.0,0.0,2013,5,27,20,1,19,2539
7,287.55,0.0,0.0,2013,5,27,21,1,19,2183
7,287.47,0.0,0.0,2013,5,27,22,1,19,1542
7,287.59,0.0,0.0,2013,5,27,23,1,19,975
7,287.31,0.0,0.0,2013,5,28,0,1,19,527
7,287.13,0.0,0.0,2013,5,28,1,1,19,345
7,287.01,0.0,0.0,2013,5,28,2,1,19,268
7,286.92,0.0,0.0,2013,5,28,3,1,19,336
7,286.73,0.0,0.0,2013,5,28,4,1,19,716
7,286.48,0.0,0.0,2013,5,28,5,1,19,2714
7,286.36,0.0,0.0,2013,5,28,6,1,19,5828
7,285.9,0.0,0.0,2013,5,28,8,5,17,6195
7,285.59,0.0,0.0,2013,5,28,9,5,17,4904
7,285.59,0.0,0.0,2013,5,28,9,6,13,4904
7,285.86,0.0,0.0,2013,5,28,10,5,17,4286
7,286.26,0.0,0.0,2013,5,28,11,4,7,4472
7,287.65,0.0,0.0,2013,5,28,12,1,19,4749
7,287.98,0.0,0.0,2013,5,28,13,1,19,4848
7,288.29,0.0,0.0,2013,5,28,14,1,19,5395
7,288.44,0.0,0.0,2013,5,28,15,1,19,5867
7,288.51,0.0,0.0,2013,5,28,16,1,2,6658
7,288.23,0.0,0.0,2013,5,28,17,1,19,6040
7,287.91,0.0,0.0,2013,5,28,18,6,13,4277
7,287.91,0.0,0.0,2013,5,28,18,5,17,4277
7,287.54,0.0,0.0,2013,5,28,19,6,13,3117
7,287.21,0.0,0.0,2013,5,28,20,1,19,2639
7,286.91,0.0,0.0,2013,5,28,21,5,17,2404
7,286.53,0.0,0.0,2013,5,28,22,6,13,1656
7,286.53,0.0,0.0,2013,5,28,22,5,17,1656
7,286.53,0.0,0.0,2013,5,28,22,2,3,1656
7,286.39,0.0,0.0,2013,5,28,23,5,17,1032
7,286.19,0.0,0.0,2013,5,29,0,1,19,561
7,285.77,0.0,0.0,2013,5,29,1,1,19,373
7,285.53,0.0,0.0,2013,5,29,2,1,19,243
7,285.03,0.0,0.0,2013,5,29,4,2,11,757
7,284.92,0.0,0.0,2013,5,29,5,5,17,2800
7,284.9,0.0,0.0,2013,5,29,6,5,17,6166
7,284.96,0.0,0.0,2013,5,29,7,2,8,7068
7,285.08,0.0,0.0,2013,5,29,8,5,17,6271
7,285.25,0.0,0.0,2013,5,29,9,6,13,5195
7,285.25,0.0,0.0,2013,5,29,9,5,17,5195
7,285.69,0.0,0.0,2013,5,29,10,6,13,4501
7,285.69,0.0,0.0,2013,5,29,10,5,17,4501
7,286.3,0.0,0.0,2013,5,29,11,6,13,4811
7,286.3,0.0,0.0,2013,5,29,11,5,17,4811
7,286.57,0.0,0.0,2013,5,29,12,5,17,4899
7,286.64,0.0,0.0,2013,5,29,13,5,17,5050
7,286.99,0.0,0.0,2013,5,29,14,6,13,5556
7,286.99,0.0,0.0,2013,5,29,14,5,17,5556
7,286.99,0.0,0.0,2013,5,29,14,2,11,5556
7,287.28,0.0,0.0,2013,5,29,15,6,13,6016
7,287.28,0.0,0.0,2013,5,29,15,5,17,6016
7,287.74,0.0,0.0,2013,5,29,16,1,19,6267
7,288.03,0.0,0.0,2013,5,29,17,1,19,6538
7,288.01,0.0,0.0,2013,5,29,18,1,19,4904
7,288.07,0.0,0.0,2013,5,29,19,1,19,3221
7,288.07,0.0,0.0,2013,5,29,20,1,19,2828
7,287.78,0.0,0.0,2013,5,29,21,1,19,2617
7,287.54,0.0,0.0,2013,5,29,22,1,19,1800
7,287.4,0.0,0.0,2013,5,29,23,5,17,1005
7,287.44,0.0,0.0,2013,5,30,0,5,17,539
7,287.31,0.0,0.0,2013,5,30,1,5,17,369
7,287.31,0.0,0.0,2013,5,30,2,5,17,250
7,287.2,0.0,0.0,2013,5,30,3,1,19,360
7,287.04,0.0,0.0,2013,5,30,4,5,17,777
7,286.41,0.0,0.0,2013,5,30,5,5,17,2795
7,285.9,0.0,0.0,2013,5,30,6,5,17,5579
7,286.13,0.0,0.0,2013,5,30,7,5,17,3711
7,286.13,0.0,0.0,2013,5,30,7,3,5,3711
7,286.87,0.0,0.0,2013,5,30,8,5,17,5902
7,289.03,0.0,0.0,2013,5,30,9,5,17,5303
7,290.79,0.0,0.0,2013,5,30,10,1,2,4359
7,292.6,0.0,0.0,2013,5,30,11,1,2,4784
7,294.27,0.0,0.0,2013,5,30,12,1,19,4933
7,295.18,0.0,0.0,2013,5,30,13,1,2,5155
7,296.08,0.0,0.0,2013,5,30,14,1,2,5634
7,296.0,0.0,0.0,2013,5,30,15,1,19,6414
7,295.04,0.0,0.0,2013,5,30,16,6,13,6778
7,295.04,0.0,0.0,2013,5,30,16,5,17,6778
7,295.62,0.0,0.0,2013,5,30,17,6,18,6591
7,295.62,0.0,0.0,2013,5,30,17,5,17,6591
7,295.62,0.0,0.0,2013,5,30,17,6,13,6591
7,295.84,0.0,0.0,2013,5,30,18,1,2,4855
7,295.46,0.0,0.0,2013,5,30,19,1,24,3479
7,294.76,0.0,0.0,2013,5,30,20,1,24,3109
7,293.78,0.0,0.0,2013,5,30,21,1,2,2746
7,292.87,0.0,0.0,2013,5,30,22,1,19,2157
7,292.07,0.0,0.0,2013,5,30,23,10,21,1311
7,292.07,0.0,0.0,2013,5,30,23,6,13,1311
7,292.07,0.0,0.0,2013,5,30,23,5,17,1311
7,291.39,0.0,0.0,2013,5,31,0,10,35,741
7,291.39,0.0,0.0,2013,5,31,0,5,17,741
7,291.39,0.0,0.0,2013,5,31,0,6,13,741
7,291.39,0.0,0.0,2013,5,31,0,10,33,741
7,291.39,0.0,0.0,2013,5,31,0,10,21,741
7,291.0,0.0,0.0,2013,5,31,1,6,13,480
7,291.0,0.0,0.0,2013,5,31,1,6,18,480
7,290.88,0.0,0.0,2013,5,31,2,6,18,339
7,290.88,0.0,0.0,2013,5,31,2,10,21,339
7,290.88,0.0,0.0,2013,5,31,2,6,9,339
7,290.88,0.0,0.0,2013,5,31,2,5,17,339
7,290.88,0.0,0.0,2013,5,31,2,6,13,339
7,291.11,0.0,0.0,2013,5,31,3,10,21,373
7,291.11,0.0,0.0,2013,5,31,3,6,13,373
7,291.39,0.0,0.0,2013,5,31,4,1,2,743
7,291.53,0.0,0.0,2013,5,31,5,0,27,2665
7,291.81,0.0,0.0,2013,5,31,6,0,27,5868
7,292.24,0.0,0.0,2013,5,31,7,6,13,6653
7,293.02,0.0,0.0,2013,5,31,8,1,2,5974
7,294.23,0.0,0.0,2013,5,31,9,1,19,5412
7,294.83,0.0,0.0,2013,5,31,10,6,13,4929
7,294.44,0.0,0.0,2013,5,31,11,6,13,5220
7,294.7,0.0,0.0,2013,5,31,12,1,19,5591
7,294.84,0.0,0.0,2013,5,31,13,1,2,5635
7,295.32,0.0,0.0,2013,5,31,14,1,19,5915
7,296.35,0.0,0.0,2013,5,31,15,1,19,6175
7,297.19,0.0,0.0,2013,5,31,16,1,19,6273
7,296.51,0.0,0.0,2013,5,31,17,1,2,6075
7,295.2,0.0,0.0,2013,5,31,18,6,9,5015
7,295.2,0.0,0.0,2013,5,31,18,5,17,5015
7,295.2,0.0,0.0,2013,5,31,18,6,13,5015
7,294.28,0.0,0.0,2013,5,31,19,6,9,3854
7,294.01,0.0,0.0,2013,5,31,20,1,2,3256
7,293.53,0.0,0.0,2013,5,31,21,1,19,3160
7,292.41,0.0,0.0,2013,5,31,22,1,19,2636
7,291.88,0.0,0.0,2013,5,31,23,1,24,1820
7,291.54,0.0,0.0,2013,6,1,0,1,24,1116
7,291.27,0.0,0.0,2013,6,1,1,10,21,761
7,290.99,0.0,0.0,2013,6,1,2,10,33,557
7,290.99,0.0,0.0,2013,6,1,2,5,17,557
7,290.99,0.0,0.0,2013,6,1,2,10,31,557
7,290.99,0.0,0.0,2013,6,1,2,6,13,557
7,290.99,0.0,0.0,2013,6,1,2,10,35,557
7,290.46,0.0,0.0,2013,6,1,3,6,13,438
7,290.0,0.0,0.0,2013,6,1,4,0,27,421
7,289.84,0.0,0.0,2013,6,1,5,0,27,807
7,289.63,0.0,0.0,2013,6,1,6,0,27,1567
7,289.67,0.0,0.0,2013,6,1,7,0,27,2430
7,290.31,0.0,0.0,2013,6,1,8,0,27,3281
7,291.81,0.0,0.0,2013,6,1,9,1,24,3954
7,293.23,0.0,0.0,2013,6,1,10,0,27,4694
7,294.76,0.0,0.0,2013,6,1,11,0,27,4975
7,296.03,0.0,0.0,2013,6,1,12,1,24,4813
7,297.07,0.0,0.0,2013,6,1,13,0,27,4622
7,297.44,0.0,0.0,2013,6,1,14,1,24,4647
7,297.43,0.0,0.0,2013,6,1,15,1,2,4768
7,297.03,0.0,0.0,2013,6,1,16,1,2,4412
7,296.88,0.0,0.0,2013,6,1,17,1,19,4382
7,296.54,0.0,0.0,2013,6,1,18,1,19,3945
7,295.07,0.0,0.0,2013,6,1,19,6,18,3276
7,293.22,0.0,0.0,2013,6,1,20,1,4,2886
7,292.3,0.0,0.0,2013,6,1,21,1,2,2902
7,291.43,0.0,0.0,2013,6,1,22,1,24,2616
7,290.11,0.0,0.0,2013,6,1,23,0,27,2047
7,289.71,0.0,0.0,2013,6,2,0,1,19,1221
7,289.06,0.0,0.0,2013,6,2,1,0,27,787
7,288.78,0.0,0.0,2013,6,2,2,1,24,646
7,288.36,0.0,0.0,2013,6,2,3,1,19,355
7,287.85,0.0,0.0,2013,6,2,4,1,19,374
7,287.09,0.0,0.0,2013,6,2,5,1,19,719
7,286.34,0.0,0.0,2013,6,2,6,1,19,947
7,286.44,0.0,0.0,2013,6,2,7,1,24,1486
7,287.94,0.0,0.0,2013,6,2,8,0,27,2189
7,289.55,0.0,0.0,2013,6,2,9,0,27,3154
7,291.0,0.0,0.0,2013,6,2,10,1,24,3771
7,292.27,0.0,0.0,2013,6,2,11,1,2,4184
7,293.47,0.0,0.0,2013,6,2,12,1,2,4702
7,294.23,0.0,0.0,2013,6,2,13,1,19,4535
7,293.6,0.0,0.0,2013,6,2,14,1,19,4519
7,291.97,0.0,0.0,2013,6,2,15,6,13,4645
7,291.97,0.0,0.0,2013,6,2,15,6,18,4645
7,291.04,0.0,0.0,2013,6,2,16,6,13,4502
7,291.04,0.0,0.0,2013,6,2,16,5,17,4502
7,290.14,0.0,0.0,2013,6,2,17,6,13,4383
7,289.0,0.0,0.0,2013,6,2,18,1,19,4111
7,287.43,0.0,0.0,2013,6,2,19,1,19,3308
7,285.78,0.0,0.0,2013,6,2,20,1,19,2981
7,285.03,0.0,0.0,2013,6,2,21,1,19,2655
7,284.41,0.0,0.0,2013,6,2,22,1,19,1963
7,284.13,0.0,0.0,2013,6,2,23,1,19,1189
7,284.11,0.0,0.0,2013,6,3,0,1,19,596
7,284.0,0.0,0.0,2013,6,3,1,1,19,355
7,283.67,0.0,0.0,2013,6,3,2,1,19,319
7,283.2,0.0,0.0,2013,6,3,3,1,19,343
7,282.75,0.0,0.0,2013,6,3,4,1,19,791
7,282.62,0.0,0.0,2013,6,3,5,1,2,2769
7,282.18,0.0,0.0,2013,6,3,6,1,2,5893
7,282.22,0.0,0.0,2013,6,3,7,1,2,6746
7,282.69,0.0,0.0,2013,6,3,8,1,24,6192
7,283.61,0.0,0.0,2013,6,3,9,1,2,4967
7,284.89,0.0,0.0,2013,6,3,10,0,27,4443
7,286.22,0.0,0.0,2013,6,3,11,1,2,4667
7,287.34,0.0,0.0,2013,6,3,12,1,24,4746
7,288.71,0.0,0.0,2013,6,3,13,1,24,4761
7,289.74,0.0,0.0,2013,6,3,14,0,27,5235
7,290.79,0.0,0.0,2013,6,3,15,1,24,5739
7,291.37,0.0,0.0,2013,6,3,16,0,27,6674
7,291.64,0.0,0.0,2013,6,3,17,1,24,6079
7,291.87,0.0,0.0,2013,6,3,18,1,4,4307
7,291.46,0.0,0.0,2013,6,3,19,1,2,3189
7,290.78,0.0,0.0,2013,6,3,20,0,27,2805
7,289.09,0.0,0.0,2013,6,3,21,0,27,2375
7,287.43,0.0,0.0,2013,6,3,22,0,27,1705
7,285.91,0.0,0.0,2013,6,3,23,0,27,1039
7,284.6,0.0,0.0,2013,6,4,0,0,27,602
7,283.79,0.0,0.0,2013,6,4,1,0,27,345
7,283.04,0.0,0.0,2013,6,4,2,0,27,256
7,282.41,0.0,0.0,2013,6,4,3,0,27,336
7,281.82,0.0,0.0,2013,6,4,4,5,17,821
7,281.33,0.0,0.0,2013,6,4,5,5,17,2762
7,280.83,0.0,0.0,2013,6,4,6,0,27,6057
7,281.5,0.0,0.0,2013,6,4,7,0,27,6635
7,284.94,0.0,0.0,2013,6,4,8,0,27,6502
7,287.8,0.0,0.0,2013,6,4,9,0,27,4995
7,289.92,0.0,0.0,2013,6,4,10,0,27,4438
7,291.77,0.0,0.0,2013,6,4,11,0,27,4690
7,292.8,0.0,0.0,2013,6,4,12,1,24,4906
7,293.2,0.0,0.0,2013,6,4,13,1,24,4958
7,293.28,0.0,0.0,2013,6,4,14,0,27,5470
7,292.7,0.0,0.0,2013,6,4,15,1,24,5979
7,292.33,0.0,0.0,2013,6,4,16,1,19,6852
7,292.31,0.0,0.0,2013,6,4,17,4,7,6189
7,292.02,0.0,0.0,2013,6,4,18,1,19,4479
7,291.85,0.0,0.0,2013,6,4,19,1,2,3270
7,291.48,0.0,0.0,2013,6,4,20,1,2,2712
7,290.76,0.0,0.0,2013,6,4,21,6,13,2583
7,290.09,0.0,0.0,2013,6,4,22,1,19,1899
7,290.01,0.0,0.0,2013,6,4,23,1,19,1236
7,289.63,0.0,0.0,2013,6,5,0,1,19,570
7,289.47,0.0,0.0,2013,6,5,1,1,19,375
7,288.75,0.0,0.0,2013,6,5,2,1,2,249
7,288.35,0.0,0.0,2013,6,5,3,1,2,343
7,288.18,0.0,0.0,2013,6,5,4,1,2,788
7,287.44,0.0,0.0,2013,6,5,5,1,2,2736
7,287.29,0.0,0.0,2013,6,5,6,1,19,5890
7,287.66,0.0,0.0,2013,6,5,7,1,19,6085
7,288.02,0.0,0.0,2013,6,5,8,1,19,5790
7,288.48,0.0,0.0,2013,6,5,9,1,19,5281
7,288.86,0.25,0.0,2013,6,5,10,6,13,4423
7,289.11,0.25,0.0,2013,6,5,11,6,18,4756
7,289.48,0.25,0.0,2013,6,5,12,6,13,4959
7,289.54,0.25,0.0,2013,6,5,13,6,13,5093
7,289.78,0.0,0.0,2013,6,5,14,6,13,5550
7,289.3,0.25,0.0,2013,6,5,15,6,13,6055
7,289.3,0.25,0.0,2013,6,5,15,2,3,6055
7,288.91,0.0,0.0,2013,6,5,16,2,11,6762
